Unnamed: 0,Unnamed: 1,Unnamed: 2,,,,
Position,Track Name,Artist,Streams,URL,Date,Unique ID
198,Falling Down - Bonus Track,Lil Peep,1439459,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9,06.25.20,06.25.20_198
199,Everybody Dies In Their Nightmares,XXXTENTACION,1437868,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,06.25.20,06.25.20_199
200,Beer Never Broke My Heart,Luke Combs,1437786,https://open.spotify.com/track/7aEtlGHoiPAfRB084NiDmx,06.25.20,06.25.20_200
Position,Track Name,Artist,Streams,URL,Date,Unique ID
001,ROCKSTAR (feat. Roddy Ricch),DaBaby,10704640,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,07.02.20,07.02.20_001
002,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,7895736,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,07.02.20,07.02.20_002
003,Party Girl,StaySolidRocky,7132253,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,07.02.20,07.02.20_003
004,Blueberry Faygo,Lil Mosey,6662483,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,07.02.20,07.02.20_004
005,Blinding Lights,The Weeknd,6624121,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,07.02.20,07.02.20_005
006,Watermelon Sugar,Harry Styles,6541264,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,07.02.20,07.02.20_006
007,THE SCOTTS,THE SCOTTS,5589763,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,07.02.20,07.02.20_007
008,The Box,Roddy Ricch,5317750,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,07.02.20,07.02.20_008
009,We Paid (feat. 42 Dugg),Lil Baby,5218080,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,07.02.20,07.02.20_009
010,Savage Love (Laxed - Siren Beat),Jawsh 685,5162659,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,07.02.20,07.02.20_010
011,Toosie Slide,Drake,4987685,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,07.02.20,07.02.20_011
012,The Bigger Picture,Lil Baby,4978321,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,07.02.20,07.02.20_012
013,Roses - Imanbek Remix,SAINt JHN,4948453,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,07.02.20,07.02.20_013
014,Savage Remix (feat. Beyoncé),Megan Thee Stallion,4691081,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,07.02.20,07.02.20_014
015,How You Like That,BLACKPINK,4623176,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,07.02.20,07.02.20_015
016,Rain On Me (with Ariana Grande),Lady Gaga,4477536,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,07.02.20,07.02.20_016
017,After Party,Don Toliver,4380935,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,07.02.20,07.02.20_017
018,Sunday Best,Surfaces,4360682,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,07.02.20,07.02.20_018
019,WHATS POPPIN,Jack Harlow,4355985,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,07.02.20,07.02.20_019
020,death bed (coffee for your head),Powfu,4269617,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,07.02.20,07.02.20_020
021,Walk Em Down (feat. Roddy Ricch),NLE Choppa,4105320,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,07.02.20,07.02.20_021
022,Intentions (feat. Quavo),Justin Bieber,3974830,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,07.02.20,07.02.20_022
023,Chicago Freestyle (feat. Giveon),Drake,3881447,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,07.02.20,07.02.20_023
024,Circles,Post Malone,3789640,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,07.02.20,07.02.20_024
025,GO (feat. Juice WRLD),The Kid LAROI,3595515,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew,07.02.20,07.02.20_025
026,Don't Start Now,Dua Lipa,3593210,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,07.02.20,07.02.20_026
027,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3589585,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,07.02.20,07.02.20_027
028,Life Is Good (feat. Drake),Future,3468133,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,07.02.20,07.02.20_028
029,Flex (feat. Juice WRLD),Polo G,3464830,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,07.02.20,07.02.20_029
030,Tommy Lee (feat. Post Malone),Tyla Yaweh,3459724,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV,07.02.20,07.02.20_030
031,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,3353566,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,07.02.20,07.02.20_031
032,Break My Heart,Dua Lipa,3344094,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,07.02.20,07.02.20_032
033,Stuck with U (with Justin Bieber),Ariana Grande,3327606,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,07.02.20,07.02.20_033
034,Falling,Trevor Daniel,3301129,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,07.02.20,07.02.20_034
035,Lucid Dreams,Juice WRLD,3291399,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,07.02.20,07.02.20_035
036,Adore You,Harry Styles,3263300,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,07.02.20,07.02.20_036
037,Girls in the Hood,Megan Thee Stallion,3253223,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh,07.02.20,07.02.20_037
038,Righteous,Juice WRLD,3211449,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,07.02.20,07.02.20_038
039,Supalonely,BENEE,3179775,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,07.02.20,07.02.20_039
040,goosebumps,Travis Scott,3112952,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,07.02.20,07.02.20_040
041,GOOBA,6ix9ine,3055693,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,07.02.20,07.02.20_041
042,Prospect (ft. Lil Baby),iann dior,3046575,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt,07.02.20,07.02.20_042
043,Say So,Doja Cat,3027443,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,07.02.20,07.02.20_043
044,hot girl bummer,blackbear,2984168,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,07.02.20,07.02.20_044
045,Before You Go,Lewis Capaldi,2973308,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,07.02.20,07.02.20_045
046,HIGHEST IN THE ROOM,Travis Scott,2964706,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,07.02.20,07.02.20_046
047,Ballin' (with Roddy Ricch),Mustard,2949517,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,07.02.20,07.02.20_047
048,Emotionally Scarred,Lil Baby,2935402,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,07.02.20,07.02.20_048
049,Someone You Loved,Lewis Capaldi,2925447,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,07.02.20,07.02.20_049
050,ROXANNE,Arizona Zervas,2903882,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,07.02.20,07.02.20_050
051,High Fashion (feat. Mustard),Roddy Ricch,2881081,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,07.02.20,07.02.20_051
052,Be Kind (with Halsey),Marshmello,2866456,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,07.02.20,07.02.20_052
053,Deep End Freestyle,Sleepy Hallow,2809177,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O,07.02.20,07.02.20_053
054,21,Polo G,2766476,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,07.02.20,07.02.20_054
055,Robbery,Juice WRLD,2765467,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,07.02.20,07.02.20_055
056,Myron,Lil Uzi Vert,2745187,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,07.02.20,07.02.20_056
057,All Girls Are The Same,Juice WRLD,2684503,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,07.02.20,07.02.20_057
058,ily (i love you baby) (feat. Emilee),Surf Mesa,2624674,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,07.02.20,07.02.20_058
059,Bandit (with YoungBoy Never Broke Again),Juice WRLD,2617401,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,07.02.20,07.02.20_059
060,SICKO MODE,Travis Scott,2614958,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,07.02.20,07.02.20_060
061,Shotta Flow 5,NLE Choppa,2612737,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8,07.02.20,07.02.20_061
062,Chasin' You,Morgan Wallen,2585781,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,07.02.20,07.02.20_062
063,Go Crazy,Chris Brown,2554131,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,07.02.20,07.02.20_063
064,Play Date,Melanie Martinez,2519273,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,07.02.20,07.02.20_064
065,BOP,DaBaby,2496750,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,07.02.20,07.02.20_065
066,Dance Monkey,Tones And I,2482141,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,07.02.20,07.02.20_066
067,Wash Us In The Blood,Kanye West,2409282,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG,07.02.20,07.02.20_067
068,Godzilla (feat. Juice WRLD),Eminem,2405551,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,07.02.20,07.02.20_068
069,Know My Rights (feat. Lil Baby),6LACK,2397963,https://open.spotify.com/track/7fsNNSLGG8Wi0nFbufCU6L,07.02.20,07.02.20_069
070,Jocelyn Flores,XXXTENTACION,2375781,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,07.02.20,07.02.20_070
071,Stunnin' (feat. Harm Franklin),Curtis Waters,2367636,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx,07.02.20,07.02.20_071
072,Whiskey Glasses,Morgan Wallen,2280503,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,07.02.20,07.02.20_072
073,In Your Eyes,The Weeknd,2266592,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,07.02.20,07.02.20_073
074,Breaking Me,Topic,2262081,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,07.02.20,07.02.20_074
075,Lose Somebody,Kygo,2199565,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,07.02.20,07.02.20_075
076,everything i wanted,Billie Eilish,2181380,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,07.02.20,07.02.20_076
077,SAD!,XXXTENTACION,2175234,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,07.02.20,07.02.20_077
078,Are You Bored Yet? (feat. Clairo),Wallows,2129688,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,07.02.20,07.02.20_078
079,Yo Perreo Sola,Bad Bunny,2104018,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,07.02.20,07.02.20_079
080,Hasta Que Dios Diga,Anuel AA,2103034,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,07.02.20,07.02.20_080
081,That Way - Bonus Track,Lil Uzi Vert,2072916,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC,07.02.20,07.02.20_081
082,MIDDLE CHILD,J. Cole,2055698,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,07.02.20,07.02.20_082
083,Savage,Megan Thee Stallion,2047973,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,07.02.20,07.02.20_083
084,If the World Was Ending - feat. Julia Michaels,JP Saxe,2042242,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,07.02.20,07.02.20_084
085,Ransom,Lil Tecca,2040547,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,07.02.20,07.02.20_085
086,P2,Lil Uzi Vert,2032058,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,07.02.20,07.02.20_086
087,OUT WEST (feat. Young Thug),JACKBOYS,2024388,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,07.02.20,07.02.20_087
088,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2021405,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,07.02.20,07.02.20_088
089,Magic In The Hamptons (feat. Lil Yachty),Social House,2016406,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,07.02.20,07.02.20_089
090,Turks (with Gunna & ft. Travis Scott),NAV,2011801,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2,07.02.20,07.02.20_090
091,Money In The Grave (Drake ft. Rick Ross),Drake,2005413,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,07.02.20,07.02.20_091
092,PTSD,G Herbo,2003260,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,07.02.20,07.02.20_092
093,SLOW DANCING IN THE DARK,Joji,2002667,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,07.02.20,07.02.20_093
094,TROLLZ (with Nicki Minaj),6ix9ine,2000011,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso,07.02.20,07.02.20_094
095,Back At It (feat. Lil Baby),Lil Mosey,1993606,https://open.spotify.com/track/07twUUK8jWUCVsrSoEgbLW,07.02.20,07.02.20_095
096,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,1984152,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0,07.02.20,07.02.20_096
097,Truth Hurts,Lizzo,1978385,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,07.02.20,07.02.20_097
098,Wow.,Post Malone,1960307,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,07.02.20,07.02.20_098
099,Suge,DaBaby,1954957,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,07.02.20,07.02.20_099
100,lovely (with Khalid),Billie Eilish,1949349,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,07.02.20,07.02.20_100
101,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1938804,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,07.02.20,07.02.20_101
102,BLACK PARADE,Beyoncé,1937296,https://open.spotify.com/track/2qzUpSVI4NnPyWxbXwumTj,07.02.20,07.02.20_102
103,Beautiful Crazy,Luke Combs,1933928,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,07.02.20,07.02.20_103
104,Heartless (feat. Morgan Wallen),Diplo,1932859,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk,07.02.20,07.02.20_104
105,XO Tour Llif3,Lil Uzi Vert,1931984,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,07.02.20,07.02.20_105
106,rockstar (feat. 21 Savage),Post Malone,1928614,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,07.02.20,07.02.20_106
107,Dior,Pop Smoke,1921356,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,07.02.20,07.02.20_107
108,Go Stupid,Polo G,1894371,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd,07.02.20,07.02.20_108
109,bad guy,Billie Eilish,1894369,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,07.02.20,07.02.20_109
110,Sum 2 Prove,Lil Baby,1876806,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,07.02.20,07.02.20_110
111,"10,000 Hours (with Justin Bieber)",Dan + Shay,1869247,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,07.02.20,07.02.20_111
112,TKN (feat. Travis Scott),ROSALÍA,1856827,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,07.02.20,07.02.20_112
113,I Fall Apart,Post Malone,1845748,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,07.02.20,07.02.20_113
114,I Hope,Gabby Barrett,1839493,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo,07.02.20,07.02.20_114
115,Woah,Lil Baby,1837054,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob,07.02.20,07.02.20_115
116,COOLER THAN A BITCH (feat. Roddy Ricch),Gunna,1823953,https://open.spotify.com/track/5LHHKZOwV8XW4LJP2C64mw,07.02.20,07.02.20_116
117,No Guidance (feat. Drake),Chris Brown,1818391,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,07.02.20,07.02.20_117
118,Safaera,Bad Bunny,1817107,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,07.02.20,07.02.20_118
119,More Than My Hometown,Morgan Wallen,1811613,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa,07.02.20,07.02.20_119
120,Sour Candy (with BLACKPINK),Lady Gaga,1811122,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u,07.02.20,07.02.20_120
121,Goodbyes (feat. Young Thug),Post Malone,1810986,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,07.02.20,07.02.20_121
122,Pop Out (feat. Lil Tjay),Polo G,1803327,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,07.02.20,07.02.20_122
123,Do It,Chloe x Halle,1803116,https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3,07.02.20,07.02.20_123
124,The Less I Know The Better,Tame Impala,1802530,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,07.02.20,07.02.20_124
125,Memories,Maroon 5,1790962,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,07.02.20,07.02.20_125
126,MAMACITA,Black Eyed Peas,1789921,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,07.02.20,07.02.20_126
127,Armed And Dangerous,Juice WRLD,1786199,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,07.02.20,07.02.20_127
128,Falling,Harry Styles,1764894,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,07.02.20,07.02.20_128
129,July,Noah Cyrus,1753710,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,07.02.20,07.02.20_129
130,Fuck Love (feat. Trippie Redd),XXXTENTACION,1743256,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,07.02.20,07.02.20_130
131,Tongue Tied,Grouplove,1737695,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,07.02.20,07.02.20_131
132,Maniac,Conan Gray,1733314,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4,07.02.20,07.02.20_132
133,when the party's over,Billie Eilish,1716621,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,07.02.20,07.02.20_133
134,Snow On Tha Bluff,J. Cole,1710624,https://open.spotify.com/track/1oOEkBNp4zWnkD7nWjJdog,07.02.20,07.02.20_134
135,Be Something (feat. Lil Baby),Polo G,1707516,https://open.spotify.com/track/65jw6GhwQW3Db55PxlPEpS,07.02.20,07.02.20_135
136,Señorita,Shawn Mendes,1698582,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,07.02.20,07.02.20_136
137,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,1696555,https://open.spotify.com/track/0LEFmgIj8ABU7CelzGh5Bs,07.02.20,07.02.20_137
138,Moonlight,XXXTENTACION,1695752,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,07.02.20,07.02.20_138
139,Bleed,A Boogie Wit da Hoodie,1688441,https://open.spotify.com/track/5XzombolzpiaOSTdj1W0VS,07.02.20,07.02.20_139
140,VACATION,Tyga,1666105,https://open.spotify.com/track/6q2uIyLqASSpv2SIv2ehWK,07.02.20,07.02.20_140
141,Better Now,Post Malone,1654085,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,07.02.20,07.02.20_141
142,EARFQUAKE,"Tyler, The Creator",1651308,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,07.02.20,07.02.20_142
143,Solitaires (feat. Travis Scott),Future,1639259,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF,07.02.20,07.02.20_143
144,Kings & Queens,Ava Max,1638613,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,07.02.20,07.02.20_144
145,Make It Rain,Pop Smoke,1636309,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj,07.02.20,07.02.20_145
146,Going Bad (feat. Drake),Meek Mill,1632928,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,07.02.20,07.02.20_146
147,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,1626899,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD,07.02.20,07.02.20_147
148,No Role Modelz,J. Cole,1626357,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,07.02.20,07.02.20_148
149,This City,Sam Fischer,1618769,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt,07.02.20,07.02.20_149
150,Lean Wit Me,Juice WRLD,1616647,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,07.02.20,07.02.20_150
151,Murder On My Mind,YNW Melly,1615973,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,07.02.20,07.02.20_151
152,Broke In A Minute,Tory Lanez,1615370,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF,07.02.20,07.02.20_152
153,SUGAR,BROCKHAMPTON,1613629,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,07.02.20,07.02.20_153
154,F.N,Lil Tjay,1606171,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,07.02.20,07.02.20_154
155,Congratulations,Post Malone,1605630,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,07.02.20,07.02.20_155
156,Past Life (with Selena Gomez),Trevor Daniel,1603750,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t,07.02.20,07.02.20_156
157,China,Anuel AA,1586777,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,07.02.20,07.02.20_157
158,Like That (feat. Gucci Mane),Doja Cat,1586209,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,07.02.20,07.02.20_158
159,Need It,Migos,1584641,https://open.spotify.com/track/6mtjo5kIHKlboGE84lf1FJ,07.02.20,07.02.20_159
160,When It Rains It Pours,Luke Combs,1581496,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l,07.02.20,07.02.20_160
161,Wait a Minute!,WILLOW,1576842,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh,07.02.20,07.02.20_161
162,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,1565621,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU,07.02.20,07.02.20_162
163,I Hope You’re Happy Now,Carly Pearce,1565052,https://open.spotify.com/track/0Al3wN3keprGTSgG8NBwjr,07.02.20,07.02.20_163
164,7 rings,Ariana Grande,1563538,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,07.02.20,07.02.20_164
165,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,1563096,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,07.02.20,07.02.20_165
166,20 Min,Lil Uzi Vert,1560958,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,07.02.20,07.02.20_166
167,No Idea,Don Toliver,1560825,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,07.02.20,07.02.20_167
168,Heartless,The Weeknd,1556082,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,07.02.20,07.02.20_168
169,VIBEZ,DaBaby,1553994,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,07.02.20,07.02.20_169
170,Rags2Riches (feat. ATR Son Son),Rod Wave,1553544,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq,07.02.20,07.02.20_170
171,Body Like A Back Road,Sam Hunt,1552939,https://open.spotify.com/track/7FpBQ067pHB67deawpbbcY,07.02.20,07.02.20_171
172,On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,1543795,https://open.spotify.com/track/4ejNoyrhgjrioqJbgTNPu3,07.02.20,07.02.20_172
173,Camelot,NLE Choppa,1539197,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF,07.02.20,07.02.20_173
174,Best Part (feat. Daniel Caesar),H.E.R.,1537023,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,07.02.20,07.02.20_174
175,Reggaetonera,Anuel AA,1535698,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH,07.02.20,07.02.20_175
176,Legends,Juice WRLD,1531069,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,07.02.20,07.02.20_176
177,Mr. Brightside,The Killers,1523041,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw,07.02.20,07.02.20_177
178,Heart On Ice,Rod Wave,1513935,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,07.02.20,07.02.20_178
179,223's (feat. 9lokknine),YNW Melly,1513447,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,07.02.20,07.02.20_179
180,One Margarita,Luke Bryan,1510394,https://open.spotify.com/track/6NhS5LwYbJ6xD7BGvlWRJO,07.02.20,07.02.20_180
181,ROCKSTAR (feat. Roddy Ricch) - BLM REMIX,DaBaby,1508350,https://open.spotify.com/track/4Aykm3xrOFSHrAnv80KUhh,07.02.20,07.02.20_181
182,HUMBLE.,Kendrick Lamar,1507216,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,07.02.20,07.02.20_182
183,Yes Indeed,Lil Baby,1504304,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,07.02.20,07.02.20_183
184,Happier,Marshmello,1493843,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,07.02.20,07.02.20_184
185,Say You Won't Let Go,James Arthur,1485407,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,07.02.20,07.02.20_185
