Position,Track Name,Artist,Streams,URL,Date,Unique ID,Year,Month,Day,Full_Year,Reformatted_Date
59,Trigger,Major Lazer,7950406,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif,11.07.19,11.07.19_059,19,11,7,2019,20191107
60,Good Thing (with Kehlani),Zedd,7902094,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU,11.07.19,11.07.19_060,19,11,7,2019,20191107
61,Money In The Grave (Drake ft. Rick Ross),Drake,7839042,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,11.07.19,11.07.19_061,19,11,7,2019,20191107
62,Immortal,21 Savage,7793151,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq,11.07.19,11.07.19_062,19,11,7,2019,20191107
63,Camelot,NLE Choppa,7762080,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF,11.07.19,11.07.19_063,19,11,7,2019,20191107
64,Piece Of Your Heart,MEDUZA,7725090,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,11.07.19,11.07.19_064,19,11,7,2019,20191107
65,Higher Love,Kygo,7608866,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,11.07.19,11.07.19_065,19,11,7,2019,20191107
66,Indeciso,Reik,7573250,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,11.07.19,11.07.19_066,19,11,7,2019,20191107
67,Hate Me (with Juice WRLD),Ellie Goulding,7458615,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,11.07.19,11.07.19_067,19,11,7,2019,20191107
68,7 rings,Ariana Grande,7447599,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,11.07.19,11.07.19_068,19,11,7,2019,20191107
69,I.F.L.Y.,Bazzi,7374042,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,11.07.19,11.07.19_069,19,11,7,2019,20191107
70,Bruises,Lewis Capaldi,7302255,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,11.07.19,11.07.19_070,19,11,7,2019,20191107
71,lovely (with Khalid),Billie Eilish,7245259,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,11.07.19,11.07.19_071,19,11,7,2019,20191107
72,Soltera - Remix,Lunay,7167660,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,11.07.19,11.07.19_072,19,11,7,2019,20191107
73,Aventura,Lunay,7160110,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,11.07.19,11.07.19_073,19,11,7,2019,20191107
74,Motivation,Normani,7124057,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm,11.07.19,11.07.19_074,19,11,7,2019,20191107
75,Happier,Marshmello,7098480,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,11.07.19,11.07.19_075,19,11,7,2019,20191107
76,"fuck, i'm lonely",Lauv,6914843,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0,11.07.19,11.07.19_076,19,11,7,2019,20191107
77,Orphans,Coldplay,6892335,https://open.spotify.com/track/6muOWhMh7Tf0UFUtMDBhUR,11.07.19,11.07.19_077,19,11,7,2019,20191107
78,when the party's over,Billie Eilish,6837545,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,11.07.19,11.07.19_078,19,11,7,2019,20191107
79,Bohemian Rhapsody - 2011 Mix,Queen,6818980,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,11.07.19,11.07.19_079,19,11,7,2019,20191107
80,Teeth,5 Seconds of Summer,6816392,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6,11.07.19,11.07.19_080,19,11,7,2019,20191107
81,Feelings,Lauv,6771573,https://open.spotify.com/track/0y675KDleCZEudjoeL1sQQ,11.07.19,11.07.19_081,19,11,7,2019,20191107
82,Roller,Apache 207,6723191,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M,11.07.19,11.07.19_082,19,11,7,2019,20191107
83,The London (feat. J. Cole & Travis Scott),Young Thug,6699045,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,11.07.19,11.07.19_083,19,11,7,2019,20191107
84,Sucker,Jonas Brothers,6678768,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,11.07.19,11.07.19_084,19,11,7,2019,20191107
85,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,6618924,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2,11.07.19,11.07.19_085,19,11,7,2019,20191107
86,Saint-Tropez,Post Malone,6592764,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq,11.07.19,11.07.19_086,19,11,7,2019,20191107
87,Otro Trago - Remix,Sech,6573151,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,11.07.19,11.07.19_087,19,11,7,2019,20191107
88,Believer,Imagine Dragons,6552092,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,11.07.19,11.07.19_088,19,11,7,2019,20191107
89,KARMA,Nimo,6540026,https://open.spotify.com/track/6oX9RuILbVIglevEhbg8iM,11.07.19,11.07.19_089,19,11,7,2019,20191107
90,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,6520521,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,11.07.19,11.07.19_090,19,11,7,2019,20191107
91,Wow.,Post Malone,6484265,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,11.07.19,11.07.19_091,19,11,7,2019,20191107
92,SICKO MODE,Travis Scott,6446066,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,11.07.19,11.07.19_092,19,11,7,2019,20191107
93,Without Me,Halsey,6374878,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,11.07.19,11.07.19_093,19,11,7,2019,20191107
94,If I Can't Have You,Shawn Mendes,6366569,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,11.07.19,11.07.19_094,19,11,7,2019,20191107
95,Easy,Camila Cabello,6349925,https://open.spotify.com/track/46D0hYb1B7qiU33VtXt21W,11.07.19,11.07.19_095,19,11,7,2019,20191107
96,Qué Pena,Maluma,6346850,https://open.spotify.com/track/5099x34vBakWpGkHourFxP,11.07.19,11.07.19_096,19,11,7,2019,20191107
97,QUE PRETENDES,J Balvin,6330736,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,11.07.19,11.07.19_097,19,11,7,2019,20191107
98,VIBEZ,DaBaby,6284972,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,11.07.19,11.07.19_098,19,11,7,2019,20191107
99,11:00 PM,Maluma,6284743,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,11.07.19,11.07.19_099,19,11,7,2019,20191107
100,On God,Kanye West,6257786,https://open.spotify.com/track/2SasoXZyv82yYgHiVOvxQn,11.07.19,11.07.19_100,19,11,7,2019,20191107
101,Outnumbered,Dermot Kennedy,6173194,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE,11.07.19,11.07.19_101,19,11,7,2019,20191107
102,Lonely,Diplo,6157250,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya,11.07.19,11.07.19_102,19,11,7,2019,20191107
103,Con Altura,ROSALÍA,6138845,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,11.07.19,11.07.19_103,19,11,7,2019,20191107
104,Enemies (feat. DaBaby),Post Malone,6120283,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF,11.07.19,11.07.19_104,19,11,7,2019,20191107
105,Used To Love (with Dean Lewis),Martin Garrix,6117970,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP,11.07.19,11.07.19_105,19,11,7,2019,20191107
106,rockstar (feat. 21 Savage),Post Malone,6116252,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,11.07.19,11.07.19_106,19,11,7,2019,20191107
107,Post Malone (feat. RANI),Sam Feldt,6084441,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,11.07.19,11.07.19_107,19,11,7,2019,20191107
108,Closed On Sunday,Kanye West,6068996,https://open.spotify.com/track/3JWiDGQX2eTlFvKj3Yssj3,11.07.19,11.07.19_108,19,11,7,2019,20191107
109,Que Calor (with J Balvin & El Alfa),Major Lazer,6030349,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,11.07.19,11.07.19_109,19,11,7,2019,20191107
110,VALENTINO,24kGoldn,5971796,https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh,11.07.19,11.07.19_110,19,11,7,2019,20191107
111,"thank u, next",Ariana Grande,5968254,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,11.07.19,11.07.19_111,19,11,7,2019,20191107
112,Lover,Taylor Swift,5963312,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,11.07.19,11.07.19_112,19,11,7,2019,20191107
113,Harleys In Hawaii,Katy Perry,5941134,https://open.spotify.com/track/5nCthAh3jt4xKuLJAifAaR,11.07.19,11.07.19_113,19,11,7,2019,20191107
114,Dancing With A Stranger (with Normani),Sam Smith,5940989,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,11.07.19,11.07.19_114,19,11,7,2019,20191107
115,Shape of You,Ed Sheeran,5925824,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,11.07.19,11.07.19_115,19,11,7,2019,20191107
116,Only Human,Jonas Brothers,5874066,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,11.07.19,11.07.19_116,19,11,7,2019,20191107
117,Hollywood's Bleeding,Post Malone,5834610,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt,11.07.19,11.07.19_117,19,11,7,2019,20191107
118,Lucid Dreams,Juice WRLD,5829711,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,11.07.19,11.07.19_118,19,11,7,2019,20191107
119,Sweet but Psycho,Ava Max,5827783,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,11.07.19,11.07.19_119,19,11,7,2019,20191107
120,F.N,Lil Tjay,5777932,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,11.07.19,11.07.19_120,19,11,7,2019,20191107
121,boyfriend (with Social House),Ariana Grande,5770888,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,11.07.19,11.07.19_121,19,11,7,2019,20191107
122,Eastside (with Halsey & Khalid),benny blanco,5759180,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,11.07.19,11.07.19_122,19,11,7,2019,20191107
123,Say You Won't Let Go,James Arthur,5730374,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,11.07.19,11.07.19_123,19,11,7,2019,20191107
124,goosebumps,Travis Scott,5726182,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,11.07.19,11.07.19_124,19,11,7,2019,20191107
125,BOP,DaBaby,5718237,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,11.07.19,11.07.19_125,19,11,7,2019,20191107
126,Girls Like You (feat. Cardi B),Maroon 5,5715872,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,11.07.19,11.07.19_126,19,11,7,2019,20191107
127,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,5668196,https://open.spotify.com/track/020wG4EHTwBy5h2rbpxqvK,11.07.19,11.07.19_127,19,11,7,2019,20191107
128,Talk (feat. Disclosure),Khalid,5662981,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,11.07.19,11.07.19_128,19,11,7,2019,20191107
129,3 Nights,Dominic Fike,5585825,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,11.07.19,11.07.19_129,19,11,7,2019,20191107
130,Selah,Kanye West,5512567,https://open.spotify.com/track/39JRmdKFka1Oe09FoOCPI4,11.07.19,11.07.19_130,19,11,7,2019,20191107
131,Perfect,Ed Sheeran,5503934,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,11.07.19,11.07.19_131,19,11,7,2019,20191107
132,Hot (feat. Gunna),Young Thug,5476934,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9,11.07.19,11.07.19_132,19,11,7,2019,20191107
133,Suge,DaBaby,5375837,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,11.07.19,11.07.19_133,19,11,7,2019,20191107
134,Wieso tust Du dir das an?,Apache 207,5371734,https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89,11.07.19,11.07.19_134,19,11,7,2019,20191107
135,Baby (Lil Baby feat. DaBaby),Quality Control,5341311,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,11.07.19,11.07.19_135,19,11,7,2019,20191107
136,Get You The Moon (feat. Snøw),Kina,5337122,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,11.07.19,11.07.19_136,19,11,7,2019,20191107
137,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dímelo Flow,5317458,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL,11.07.19,11.07.19_137,19,11,7,2019,20191107
138,Be Alright,Dean Lewis,5313992,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,11.07.19,11.07.19_138,19,11,7,2019,20191107
139,You Need To Calm Down,Taylor Swift,5290168,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,11.07.19,11.07.19_139,19,11,7,2019,20191107
140,Better Now,Post Malone,5261549,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,11.07.19,11.07.19_140,19,11,7,2019,20191107
141,Make No Sense,YoungBoy Never Broke Again,5249103,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I,11.07.19,11.07.19_141,19,11,7,2019,20191107
142,Ballin' (with Roddy Ricch),Mustard,5226960,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,11.07.19,11.07.19_142,19,11,7,2019,20191107
143,Con Calma,Daddy Yankee,5222526,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,11.07.19,11.07.19_143,19,11,7,2019,20191107
144,Everything We Need,Kanye West,5211956,https://open.spotify.com/track/24bnCCysWnbNRNUT4LpHcP,11.07.19,11.07.19_144,19,11,7,2019,20191107
145,I Like Me Better,Lauv,5190333,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,11.07.19,11.07.19_145,19,11,7,2019,20191107
146,Did It Again,Lil Tecca,5130936,https://open.spotify.com/track/4guBZjUyrGoHsTahO3IHdj,11.07.19,11.07.19_146,19,11,7,2019,20191107
147,Let Me Down Slowly,Alec Benjamin,5130321,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,11.07.19,11.07.19_147,19,11,7,2019,20191107
148,Youngblood,5 Seconds of Summer,5120421,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,11.07.19,11.07.19_148,19,11,7,2019,20191107
149,July,Noah Cyrus,5104317,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,11.07.19,11.07.19_149,19,11,7,2019,20191107
150,SAD!,XXXTENTACION,5091463,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,11.07.19,11.07.19_150,19,11,7,2019,20191107
151,Te Quemaste,Manuel Turizo,5078635,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC,11.07.19,11.07.19_151,19,11,7,2019,20191107
152,Use This Gospel,Kanye West,5073352,https://open.spotify.com/track/0oPOuDmmkVp3h6puekhs6P,11.07.19,11.07.19_152,19,11,7,2019,20191107
153,comethru,Jeremy Zucker,5072899,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,11.07.19,11.07.19_153,19,11,7,2019,20191107
154,One Thing Right,Marshmello,5065898,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,11.07.19,11.07.19_154,19,11,7,2019,20191107
155,Never Really Over,Katy Perry,5055754,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,11.07.19,11.07.19_155,19,11,7,2019,20191107
156,What Am I,Why Don't We,5012906,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G,11.07.19,11.07.19_156,19,11,7,2019,20191107
157,All I Want for Christmas Is You,Mariah Carey,5005576,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,11.07.19,11.07.19_157,19,11,7,2019,20191107
158,Surtada - Remix Brega Funk,Dadá Boladão,4988899,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r,11.07.19,11.07.19_158,19,11,7,2019,20191107
159,MIDDLE CHILD,J. Cole,4976918,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,11.07.19,11.07.19_159,19,11,7,2019,20191107
160,Behind Barz - Bonus,Drake,4924536,https://open.spotify.com/track/4B7fTyj1FIPvP9tT5X3DnR,11.07.19,11.07.19_160,19,11,7,2019,20191107
161,Somebody,Internet Money,4916477,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi,11.07.19,11.07.19_161,19,11,7,2019,20191107
162,High Hopes,Panic! At The Disco,4886764,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,11.07.19,11.07.19_162,19,11,7,2019,20191107
163,Hot Shower,Chance the Rapper,4856566,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf,11.07.19,11.07.19_163,19,11,7,2019,20191107
164,Alocao (With Bad Gyal),Omar Montes,4849105,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI,11.07.19,11.07.19_164,19,11,7,2019,20191107
165,Better,Khalid,4841513,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,11.07.19,11.07.19_165,19,11,7,2019,20191107
166,Bellaquita,Dalex,4838576,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ,11.07.19,11.07.19_166,19,11,7,2019,20191107
167,Don't Stop Me Now - 2011 Mix,Queen,4826466,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,11.07.19,11.07.19_167,19,11,7,2019,20191107
168,Love Me More,Trippie Redd,4824038,https://open.spotify.com/track/2NSWi83peog6gHerzlMCqU,11.07.19,11.07.19_168,19,11,7,2019,20191107
169,2002,Anne-Marie,4813939,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,11.07.19,11.07.19_169,19,11,7,2019,20191107
170,Thunder,Imagine Dragons,4778864,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,11.07.19,11.07.19_170,19,11,7,2019,20191107
171,Calma - Remix,Pedro Capó,4775483,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,11.07.19,11.07.19_171,19,11,7,2019,20191107
172,bury a friend,Billie Eilish,4756112,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,11.07.19,11.07.19_172,19,11,7,2019,20191107
173,Heartless (feat. Morgan Wallen),Diplo,4743622,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt,11.07.19,11.07.19_173,19,11,7,2019,20191107
174,Too Good At Goodbyes,Sam Smith,4732249,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,11.07.19,11.07.19_174,19,11,7,2019,20191107
175,Jocelyn Flores,XXXTENTACION,4717757,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,11.07.19,11.07.19_175,19,11,7,2019,20191107
176,Bad Bad Bad (feat. Lil Baby),Young Thug,4716595,https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH,11.07.19,11.07.19_176,19,11,7,2019,20191107
177,Goteo,Duki,4694525,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3,11.07.19,11.07.19_177,19,11,7,2019,20191107
178,Another One Bites The Dust - Remastered 2011,Queen,4686654,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,11.07.19,11.07.19_178,19,11,7,2019,20191107
179,All of Me,John Legend,4682919,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,11.07.19,11.07.19_179,19,11,7,2019,20191107
180,Si Se Da - Remix,Myke Towers,4681163,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,11.07.19,11.07.19_180,19,11,7,2019,20191107
181,Good as Hell,Lizzo,4661474,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR,11.07.19,11.07.19_181,19,11,7,2019,20191107
182,Call You Mine,The Chainsmokers,4659894,https://open.spotify.com/track/1SNiXDwSilLujcYdvfqVpT,11.07.19,11.07.19_182,19,11,7,2019,20191107
183,Moonlight,XXXTENTACION,4657059,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,11.07.19,11.07.19_183,19,11,7,2019,20191107
184,In My Room,Frank Ocean,4627576,https://open.spotify.com/track/4S4Mfvv03M1cHgIOJcbUCL,11.07.19,11.07.19_184,19,11,7,2019,20191107
185,Playing Games (with Bryson Tiller) - Extended Version,Summer Walker,4624522,https://open.spotify.com/track/2xyx0o4xNOLLjBSbOOdcbA,11.07.19,11.07.19_185,19,11,7,2019,20191107
186,Rescue Me,OneRepublic,4619479,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,11.07.19,11.07.19_186,19,11,7,2019,20191107
187,The Less I Know The Better,Tame Impala,4609481,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,11.07.19,11.07.19_187,19,11,7,2019,20191107
188,Love Me,Lil Tecca,4608505,https://open.spotify.com/track/4e0FYxSROat25pH16zMTZI,11.07.19,11.07.19_188,19,11,7,2019,20191107
189,Old Town Road,Lil Nas X,4606023,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH,11.07.19,11.07.19_189,19,11,7,2019,20191107
190,Pop Out (feat. Lil Tjay),Polo G,4602755,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,11.07.19,11.07.19_190,19,11,7,2019,20191107
191,Atrévete,Nicky Jam,4580309,https://open.spotify.com/track/26Qhn2T88XqVinXQpmSarj,11.07.19,11.07.19_191,19,11,7,2019,20191107
192,Cuerpo en Venta,Noriel,4568865,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7,11.07.19,11.07.19_192,19,11,7,2019,20191107
193,SLOW DANCING IN THE DARK,Joji,4565841,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,11.07.19,11.07.19_193,19,11,7,2019,20191107
194,110,Capital Bra,4564403,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC,11.07.19,11.07.19_194,19,11,7,2019,20191107
195,Photograph,Ed Sheeran,4543730,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,11.07.19,11.07.19_195,19,11,7,2019,20191107
196,Something Just Like This,The Chainsmokers,4532991,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,11.07.19,11.07.19_196,19,11,7,2019,20191107
197,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,4503258,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,11.07.19,11.07.19_197,19,11,7,2019,20191107
198,Otro Trago,Sech,4495639,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,11.07.19,11.07.19_198,19,11,7,2019,20191107
199,Murder On My Mind,YNW Melly,4490995,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,11.07.19,11.07.19_199,19,11,7,2019,20191107
200,Going Bad (feat. Drake),Meek Mill,4479332,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,11.07.19,11.07.19_200,19,11,7,2019,20191107
1,Dance Monkey,Tones And I,43258501,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,11.14.19,11.14.19_001,19,11,14,2019,20191114
2,Memories,Maroon 5,30217278,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,11.14.19,11.14.19_002,19,11,14,2019,20191114
3,Lose You To Love Me,Selena Gomez,28841253,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,11.14.19,11.14.19_003,19,11,14,2019,20191114
4,Circles,Post Malone,28081671,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,11.14.19,11.14.19_004,19,11,14,2019,20191114
5,Don't Start Now,Dua Lipa,25855005,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,11.14.19,11.14.19_005,19,11,14,2019,20191114
6,ROXANNE,Arizona Zervas,25479514,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo,11.14.19,11.14.19_006,19,11,14,2019,20191114
7,HIGHEST IN THE ROOM,Travis Scott,23857251,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,11.14.19,11.14.19_007,19,11,14,2019,20191114
8,Someone You Loved,Lewis Capaldi,23802904,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,11.14.19,11.14.19_008,19,11,14,2019,20191114
9,Señorita,Shawn Mendes,23241150,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,11.14.19,11.14.19_009,19,11,14,2019,20191114
10,RITMO (Bad Boys For Life),Black Eyed Peas,22546367,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,11.14.19,11.14.19_010,19,11,14,2019,20191114
11,hot girl bummer,blackbear,19908645,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,11.14.19,11.14.19_011,19,11,14,2019,20191114
12,Ride It,Regard,17126413,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,11.14.19,11.14.19_012,19,11,14,2019,20191114
13,"10,000 Hours (with Justin Bieber)",Dan + Shay,15909860,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,11.14.19,11.14.19_013,19,11,14,2019,20191114
14,Beautiful People (feat. Khalid),Ed Sheeran,15674529,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,11.14.19,11.14.19_014,19,11,14,2019,20191114
15,bad guy,Billie Eilish,15191130,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,11.14.19,11.14.19_015,19,11,14,2019,20191114
16,China,Anuel AA,14963137,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,11.14.19,11.14.19_016,19,11,14,2019,20191114
17,How Do You Sleep?,Sam Smith,14707090,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,11.14.19,11.14.19_017,19,11,14,2019,20191114
18,Bandit (with YoungBoy Never Broke Again),Juice WRLD,14317511,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,11.14.19,11.14.19_018,19,11,14,2019,20191114
19,Trampoline (with ZAYN),SHAED,13878481,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,11.14.19,11.14.19_019,19,11,14,2019,20191114
20,Lights Up,Harry Styles,13703996,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63,11.14.19,11.14.19_020,19,11,14,2019,20191114
21,Follow God,Kanye West,13693862,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h,11.14.19,11.14.19_021,19,11,14,2019,20191114
22,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,13456428,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,11.14.19,11.14.19_022,19,11,14,2019,20191114
23,Lalala,Y2K,13050148,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,11.14.19,11.14.19_023,19,11,14,2019,20191114
24,I Don't Care (with Justin Bieber),Ed Sheeran,12776463,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,11.14.19,11.14.19_024,19,11,14,2019,20191114
