Position,Track Name,Artist,Streams,URL,Date,Unique ID,Year,Month,Day,Full_Year,Reformatted_Date
112,Man Of The Year,Juice WRLD,2087345,https://open.spotify.com/track/7AvprzMsRJpybaalckaT8c,08.13.20,08.13.20_112,20,08,13,2020,20200813
113,24,Money Man,2087247,https://open.spotify.com/track/2FVMbLuIxo0dz3KLXgN6Jh,08.13.20,08.13.20_113,20,08,13,2020,20200813
114,Heartless (feat. Morgan Wallen),Diplo,2084027,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk,08.13.20,08.13.20_114,20,08,13,2020,20200813
115,you broke me first,Tate McRae,2055011,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,08.13.20,08.13.20_115,20,08,13,2020,20200813
116,Titanic,Juice WRLD,2045881,https://open.spotify.com/track/1YM6c2sxbf2Jacl9IFgn4I,08.13.20,08.13.20_116,20,08,13,2020,20200813
117,More Than My Hometown,Morgan Wallen,2033390,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa,08.13.20,08.13.20_117,20,08,13,2020,20200813
118,Godzilla (feat. Juice WRLD),Eminem,2031803,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,08.13.20,08.13.20_118,20,08,13,2020,20200813
119,One Margarita,Luke Bryan,2014784,https://open.spotify.com/track/1Y3TlYJNhIa7k4YAvFkJAB,08.13.20,08.13.20_119,20,08,13,2020,20200813
120,everything i wanted,Billie Eilish,2013915,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,08.13.20,08.13.20_120,20,08,13,2020,20200813
121,SLOW DANCING IN THE DARK,Joji,1994445,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,08.13.20,08.13.20_121,20,08,13,2020,20200813
122,peace,Taylor Swift,1994112,https://open.spotify.com/track/7MbT4I8qGntX4fMdqMQgke,08.13.20,08.13.20_122,20,08,13,2020,20200813
123,Up Up And Away,Juice WRLD,1991833,https://open.spotify.com/track/7pbg3ABlAZv2NiIdKbBBFm,08.13.20,08.13.20_123,20,08,13,2020,20200813
124,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),A$AP Ferg,1956739,https://open.spotify.com/track/5esKpsrB3TbGHwFaAjIGMx,08.13.20,08.13.20_124,20,08,13,2020,20200813
125,Freak,Doja Cat,1942683,https://open.spotify.com/track/3aA6xB0tOilDDX17fIJ0Bl,08.13.20,08.13.20_125,20,08,13,2020,20200813
126,epiphany,Taylor Swift,1932696,https://open.spotify.com/track/08fa9LFcFBTcilB3iq2e2A,08.13.20,08.13.20_126,20,08,13,2020,20200813
127,Money Trees,Kendrick Lamar,1930317,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4,08.13.20,08.13.20_127,20,08,13,2020,20200813
128,SAD!,XXXTENTACION,1924954,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,08.13.20,08.13.20_128,20,08,13,2020,20200813
129,If the World Was Ending - feat. Julia Michaels,JP Saxe,1911166,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,08.13.20,08.13.20_129,20,08,13,2020,20200813
130,Say So,Doja Cat,1902035,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,08.13.20,08.13.20_130,20,08,13,2020,20200813
131,The Climb Back,J. Cole,1892410,https://open.spotify.com/track/0FlfN5cbUUpIHCRH8X1M44,08.13.20,08.13.20_131,20,08,13,2020,20200813
132,MIDDLE CHILD,J. Cole,1873443,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,08.13.20,08.13.20_132,20,08,13,2020,20200813
133,Falling,Harry Styles,1841532,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,08.13.20,08.13.20_133,20,08,13,2020,20200813
134,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1835328,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,08.13.20,08.13.20_134,20,08,13,2020,20200813
135,lovely (with Khalid),Billie Eilish,1823547,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,08.13.20,08.13.20_135,20,08,13,2020,20200813
136,OUT WEST (feat. Young Thug),JACKBOYS,1815372,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,08.13.20,08.13.20_136,20,08,13,2020,20200813
137,PTSD,G Herbo,1814343,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,08.13.20,08.13.20_137,20,08,13,2020,20200813
138,Myron,Lil Uzi Vert,1799371,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,08.13.20,08.13.20_138,20,08,13,2020,20200813
139,Something Special,Pop Smoke,1796557,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6,08.13.20,08.13.20_139,20,08,13,2020,20200813
140,bad guy,Billie Eilish,1795951,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,08.13.20,08.13.20_140,20,08,13,2020,20200813
141,Wow.,Post Malone,1789527,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,08.13.20,08.13.20_141,20,08,13,2020,20200813
142,Tongue Tied,Grouplove,1786047,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,08.13.20,08.13.20_142,20,08,13,2020,20200813
143,Mariposa,Peach Tree Rascals,1770009,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,08.13.20,08.13.20_143,20,08,13,2020,20200813
144,rockstar (feat. 21 Savage),Post Malone,1766256,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,08.13.20,08.13.20_144,20,08,13,2020,20200813
145,Still Don't Know My Name,Labrinth,1764835,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV,08.13.20,08.13.20_145,20,08,13,2020,20200813
146,GOOBA,6ix9ine,1763735,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,08.13.20,08.13.20_146,20,08,13,2020,20200813
147,Armed And Dangerous,Juice WRLD,1763429,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,08.13.20,08.13.20_147,20,08,13,2020,20200813
148,Beautiful Crazy,Luke Combs,1761099,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,08.13.20,08.13.20_148,20,08,13,2020,20200813
149,No Guidance (feat. Drake),Chris Brown,1744519,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,08.13.20,08.13.20_149,20,08,13,2020,20200813
150,Fighting Demons,Juice WRLD,1740376,https://open.spotify.com/track/0440JCJyIAmINA8KcYgFb5,08.13.20,08.13.20_150,20,08,13,2020,20200813
151,I Fall Apart,Post Malone,1728506,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,08.13.20,08.13.20_151,20,08,13,2020,20200813
152,Kings & Queens,Ava Max,1727173,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,08.13.20,08.13.20_152,20,08,13,2020,20200813
153,Die From A Broken Heart,Maddie & Tae,1724264,https://open.spotify.com/track/3DA4SE262k6rdEtlHteNyq,08.13.20,08.13.20_153,20,08,13,2020,20200813
154,hoax,Taylor Swift,1723020,https://open.spotify.com/track/6MWoRt97mnSTXZhu3ggi9C,08.13.20,08.13.20_154,20,08,13,2020,20200813
155,Can't Die,Juice WRLD,1713892,https://open.spotify.com/track/4PPLJAEYBSOcnzr9TZoqf9,08.13.20,08.13.20_155,20,08,13,2020,20200813
156,Perfect,Logic,1709931,https://open.spotify.com/track/5jbDih9bLGmI8ycUKkN5XA,08.13.20,08.13.20_156,20,08,13,2020,20200813
157,XO Tour Llif3,Lil Uzi Vert,1703676,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,08.13.20,08.13.20_157,20,08,13,2020,20200813
158,La Jeepeta - Remix,Nio Garcia,1697382,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,08.13.20,08.13.20_158,20,08,13,2020,20200813
159,I Should Probably Go To Bed,Dan + Shay,1687290,https://open.spotify.com/track/5ovVcYo2MvjVydFwFyaaqy,08.13.20,08.13.20_159,20,08,13,2020,20200813
160,3 Musketeers,NextYoungin,1685959,https://open.spotify.com/track/57Oi4yqY27uJzCyqFWIP5q,08.13.20,08.13.20_160,20,08,13,2020,20200813
161,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1682637,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,08.13.20,08.13.20_161,20,08,13,2020,20200813
162,July,Noah Cyrus,1673188,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,08.13.20,08.13.20_162,20,08,13,2020,20200813
163,Heat Waves,Glass Animals,1662963,https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp,08.13.20,08.13.20_163,20,08,13,2020,20200813
164,Head & Heart (feat. MNEK),Joel Corry,1660243,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,08.13.20,08.13.20_164,20,08,13,2020,20200813
165,The Less I Know The Better,Tame Impala,1655132,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,08.13.20,08.13.20_165,20,08,13,2020,20200813
166,Truth Hurts,Lizzo,1652058,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,08.13.20,08.13.20_166,20,08,13,2020,20200813
167,Pop Out (feat. Lil Tjay),Polo G,1643247,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,08.13.20,08.13.20_167,20,08,13,2020,20200813
168,20 Min,Lil Uzi Vert,1641407,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,08.13.20,08.13.20_168,20,08,13,2020,20200813
169,Captain Hook,Megan Thee Stallion,1639776,https://open.spotify.com/track/1E3VQQWFQAPJkXfYHjqWoI,08.13.20,08.13.20_169,20,08,13,2020,20200813
170,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,1637361,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0,08.13.20,08.13.20_170,20,08,13,2020,20200813
171,I Hope,Gabby Barrett,1631582,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo,08.13.20,08.13.20_171,20,08,13,2020,20200813
172,when the party's over,Billie Eilish,1626492,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,08.13.20,08.13.20_172,20,08,13,2020,20200813
173,Screw Juice,Juice WRLD,1624399,https://open.spotify.com/track/4F6YLjakjqWFTgC5qfEwPQ,08.13.20,08.13.20_173,20,08,13,2020,20200813
174,TELL ME WHY,The Kid LAROI,1623237,https://open.spotify.com/track/3jlxX3VXPiY3lvBBbppQD3,08.13.20,08.13.20_174,20,08,13,2020,20200813
175,Said Sum,Moneybagg Yo,1620427,https://open.spotify.com/track/45npF3MKvCa1sO7s4y7qBf,08.13.20,08.13.20_175,20,08,13,2020,20200813
176,Fuck Love (feat. Trippie Redd),XXXTENTACION,1619888,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,08.13.20,08.13.20_176,20,08,13,2020,20200813
177,Savage,Megan Thee Stallion,1619224,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,08.13.20,08.13.20_177,20,08,13,2020,20200813
178,My Oasis (feat. Burna Boy),Sam Smith,1617938,https://open.spotify.com/track/2KoHxhRyWxJzA0VafWd5Nk,08.13.20,08.13.20_178,20,08,13,2020,20200813
179,Suge,DaBaby,1617753,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,08.13.20,08.13.20_179,20,08,13,2020,20200813
180,Magic In The Hamptons (feat. Lil Yachty),Social House,1609269,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,08.13.20,08.13.20_180,20,08,13,2020,20200813
181,"10,000 Hours (with Justin Bieber)",Dan + Shay,1606127,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,08.13.20,08.13.20_181,20,08,13,2020,20200813
182,Money In The Grave (Drake ft. Rick Ross),Drake,1603798,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,08.13.20,08.13.20_182,20,08,13,2020,20200813
183,Compensating (feat. Young Thug),Aminé,1598068,https://open.spotify.com/track/61KoN6PlBhQD7sivCcf0hA,08.13.20,08.13.20_183,20,08,13,2020,20200813
184,That Way - Bonus Track,Lil Uzi Vert,1592937,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC,08.13.20,08.13.20_184,20,08,13,2020,20200813
185,No Role Modelz,J. Cole,1592440,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,08.13.20,08.13.20_185,20,08,13,2020,20200813
186,Lean Wit Me,Juice WRLD,1592160,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,08.13.20,08.13.20_186,20,08,13,2020,20200813
187,Memories,Maroon 5,1589525,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,08.13.20,08.13.20_187,20,08,13,2020,20200813
188,On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,1588266,https://open.spotify.com/track/4ejNoyrhgjrioqJbgTNPu3,08.13.20,08.13.20_188,20,08,13,2020,20200813
189,MAMACITA,Black Eyed Peas,1586557,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,08.13.20,08.13.20_189,20,08,13,2020,20200813
190,Goodbyes (feat. Young Thug),Post Malone,1573126,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,08.13.20,08.13.20_190,20,08,13,2020,20200813
191,Emotionally Scarred,Lil Baby,1571207,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,08.13.20,08.13.20_191,20,08,13,2020,20200813
192,Ransom,Lil Tecca,1567620,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,08.13.20,08.13.20_192,20,08,13,2020,20200813
193,Lose Somebody,Kygo,1561282,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,08.13.20,08.13.20_193,20,08,13,2020,20200813
194,Sum 2 Prove,Lil Baby,1559991,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,08.13.20,08.13.20_194,20,08,13,2020,20200813
195,RELENTLESS (feat. Lil Uzi Vert),Gunna,1554365,https://open.spotify.com/track/6nDSLDomNqfet6w0r1GHAz,08.13.20,08.13.20_195,20,08,13,2020,20200813
196,Moonlight,XXXTENTACION,1551742,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,08.13.20,08.13.20_196,20,08,13,2020,20200813
197,Better Now,Post Malone,1551694,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,08.13.20,08.13.20_197,20,08,13,2020,20200813
198,F.N,Lil Tjay,1544897,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,08.13.20,08.13.20_198,20,08,13,2020,20200813
199,Heart On Ice,Rod Wave,1534832,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,08.13.20,08.13.20_199,20,08,13,2020,20200813
200,Turks (with Gunna & ft. Travis Scott),NAV,1529026,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2,08.13.20,08.13.20_200,20,08,13,2020,20200813
1,WAP (feat. Megan Thee Stallion),Cardi B,19663515,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,08.20.20,08.20.20_001,20,08,20,2020,20200820
2,Laugh Now Cry Later (feat. Lil Durk),Drake,15866994,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,08.20.20,08.20.20_002,20,08,20,2020,20200820
3,7 Summers,Morgan Wallen,8633854,https://open.spotify.com/track/0Z0kNthq0sS4lvGz9SSlBF,08.20.20,08.20.20_003,20,08,20,2020,20200820
4,ROCKSTAR (feat. Roddy Ricch),DaBaby,7925493,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,08.20.20,08.20.20_004,20,08,20,2020,20200820
5,Wishing Well,Juice WRLD,7282661,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,08.20.20,08.20.20_005,20,08,20,2020,20200820
6,Smile (with The Weeknd),Juice WRLD,7005349,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,08.20.20,08.20.20_006,20,08,20,2020,20200820
7,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,6761152,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,08.20.20,08.20.20_007,20,08,20,2020,20200820
8,Come & Go (with Marshmello),Juice WRLD,6617594,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,08.20.20,08.20.20_008,20,08,20,2020,20200820
9,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,6276900,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,08.20.20,08.20.20_009,20,08,20,2020,20200820
10,Mood (feat. iann dior),24kGoldn,6263597,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,08.20.20,08.20.20_010,20,08,20,2020,20200820
11,Watermelon Sugar,Harry Styles,6061009,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,08.20.20,08.20.20_011,20,08,20,2020,20200820
12,Mood Swings (feat. Lil Tjay),Pop Smoke,5586838,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,08.20.20,08.20.20_012,20,08,20,2020,20200820
13,Blinding Lights,The Weeknd,5488917,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,08.20.20,08.20.20_013,20,08,20,2020,20200820
14,Midnight Sky,Miley Cyrus,5413744,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,08.20.20,08.20.20_014,20,08,20,2020,20200820
15,Blueberry Faygo,Lil Mosey,4921325,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,08.20.20,08.20.20_015,20,08,20,2020,20200820
16,Savage Love (Laxed - Siren Beat),Jawsh 685,4809781,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,08.20.20,08.20.20_016,20,08,20,2020,20200820
17,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,4803825,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,08.20.20,08.20.20_017,20,08,20,2020,20200820
18,POPSTAR (feat. Drake),DJ Khaled,4456651,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,08.20.20,08.20.20_018,20,08,20,2020,20200820
19,Heather,Conan Gray,4419614,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,08.20.20,08.20.20_019,20,08,20,2020,20200820
20,Conversations,Juice WRLD,4304277,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob,08.20.20,08.20.20_020,20,08,20,2020,20200820
21,Roses - Imanbek Remix,SAINt JHN,4179177,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,08.20.20,08.20.20_021,20,08,20,2020,20200820
22,Lemonade,Internet Money,4152291,https://open.spotify.com/track/02kDW379Yfd5PzW5A6vuGt,08.20.20,08.20.20_022,20,08,20,2020,20200820
23,GREECE (feat. Drake),DJ Khaled,4047931,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,08.20.20,08.20.20_023,20,08,20,2020,20200820
24,Party Girl,StaySolidRocky,4017268,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,08.20.20,08.20.20_024,20,08,20,2020,20200820
25,Go Crazy,Chris Brown,4000925,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,08.20.20,08.20.20_025,20,08,20,2020,20200820
26,Rags2Riches 2 (feat. Lil Baby),Rod Wave,3954928,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb,08.20.20,08.20.20_026,20,08,20,2020,20200820
27,exile (feat. Bon Iver),Taylor Swift,3954742,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,08.20.20,08.20.20_027,20,08,20,2020,20200820
28,cardigan,Taylor Swift,3945401,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,08.20.20,08.20.20_028,20,08,20,2020,20200820
29,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,3748497,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49,08.20.20,08.20.20_029,20,08,20,2020,20200820
30,We Paid (feat. 42 Dugg),Lil Baby,3715889,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,08.20.20,08.20.20_030,20,08,20,2020,20200820
31,my future,Billie Eilish,3607339,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C,08.20.20,08.20.20_031,20,08,20,2020,20200820
32,The Box,Roddy Ricch,3575969,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,08.20.20,08.20.20_032,20,08,20,2020,20200820
33,the 1,Taylor Swift,3537657,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,08.20.20,08.20.20_033,20,08,20,2020,20200820
34,death bed (coffee for your head),Powfu,3537316,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,08.20.20,08.20.20_034,20,08,20,2020,20200820
35,Be Like That - feat. Swae Lee & Khalid,Kane Brown,3484971,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,08.20.20,08.20.20_035,20,08,20,2020,20200820
36,Righteous,Juice WRLD,3366227,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm,08.20.20,08.20.20_036,20,08,20,2020,20200820
37,Lucid Dreams,Juice WRLD,3325237,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,08.20.20,08.20.20_037,20,08,20,2020,20200820
38,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,3289784,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,08.20.20,08.20.20_038,20,08,20,2020,20200820
39,Circles,Post Malone,3289016,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,08.20.20,08.20.20_039,20,08,20,2020,20200820
40,Got It On Me,Pop Smoke,3222945,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,08.20.20,08.20.20_040,20,08,20,2020,20200820
41,All Girls Are The Same,Juice WRLD,3214505,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,08.20.20,08.20.20_041,20,08,20,2020,20200820
42,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3179338,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,08.20.20,08.20.20_042,20,08,20,2020,20200820
43,my ex's best friend (with blackbear),Machine Gun Kelly,3101927,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w,08.20.20,08.20.20_043,20,08,20,2020,20200820
44,Robbery,Juice WRLD,3088808,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,08.20.20,08.20.20_044,20,08,20,2020,20200820
45,Sunday Best,Surfaces,3070433,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,08.20.20,08.20.20_045,20,08,20,2020,20200820
46,21,Polo G,3019467,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,08.20.20,08.20.20_046,20,08,20,2020,20200820
47,Electric Love,BØRNS,3018441,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,08.20.20,08.20.20_047,20,08,20,2020,20200820
48,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,2989691,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,08.20.20,08.20.20_048,20,08,20,2020,20200820
49,GO (feat. Juice WRLD),The Kid LAROI,2987371,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,08.20.20,08.20.20_049,20,08,20,2020,20200820
50,Tap In,Saweetie,2986259,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD,08.20.20,08.20.20_050,20,08,20,2020,20200820
51,Flex (feat. Juice WRLD),Polo G,2922161,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,08.20.20,08.20.20_051,20,08,20,2020,20200820
52,Adore You,Harry Styles,2883895,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,08.20.20,08.20.20_052,20,08,20,2020,20200820
53,Toosie Slide,Drake,2877630,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,08.20.20,08.20.20_053,20,08,20,2020,20200820
54,After Party,Don Toliver,2863410,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,08.20.20,08.20.20_054,20,08,20,2020,20200820
55,Life Is Good (feat. Drake),Future,2848399,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,08.20.20,08.20.20_055,20,08,20,2020,20200820
56,Life's A Mess (feat. Halsey),Juice WRLD,2820376,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs,08.20.20,08.20.20_056,20,08,20,2020,20200820
57,WHATS POPPIN,Jack Harlow,2809973,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,08.20.20,08.20.20_057,20,08,20,2020,20200820
58,Rags2Riches (feat. ATR Son Son),Rod Wave,2797791,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq,08.20.20,08.20.20_058,20,08,20,2020,20200820
59,Before You Go,Lewis Capaldi,2778450,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,08.20.20,08.20.20_059,20,08,20,2020,20200820
60,Breaking Me,Topic,2769136,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,08.20.20,08.20.20_060,20,08,20,2020,20200820
61,Intentions (feat. Quavo),Justin Bieber,2741509,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,08.20.20,08.20.20_061,20,08,20,2020,20200820
62,Savage Remix (feat. Beyoncé),Megan Thee Stallion,2738201,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,08.20.20,08.20.20_062,20,08,20,2020,20200820
63,Prospect (ft. Lil Baby),iann dior,2676090,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt,08.20.20,08.20.20_063,20,08,20,2020,20200820
64,Girls in the Hood,Megan Thee Stallion,2639497,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh,08.20.20,08.20.20_064,20,08,20,2020,20200820
65,Someone You Loved,Lewis Capaldi,2638638,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,08.20.20,08.20.20_065,20,08,20,2020,20200820
66,Rain On Me (with Ariana Grande),Lady Gaga,2623056,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,08.20.20,08.20.20_066,20,08,20,2020,20200820
67,THE SCOTTS,THE SCOTTS,2619561,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,08.20.20,08.20.20_067,20,08,20,2020,20200820
68,the last great american dynasty,Taylor Swift,2539088,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,08.20.20,08.20.20_068,20,08,20,2020,20200820
69,Dior,Pop Smoke,2515315,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,08.20.20,08.20.20_069,20,08,20,2020,20200820
70,Narrow Road (feat. Lil Baby),NLE Choppa,2513853,https://open.spotify.com/track/0mCiEhtdRn5YYhefLXcxI7,08.20.20,08.20.20_070,20,08,20,2020,20200820
71,august,Taylor Swift,2510242,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,08.20.20,08.20.20_071,20,08,20,2020,20200820
72,Stunnin' (feat. Harm Franklin),Curtis Waters,2506566,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx,08.20.20,08.20.20_072,20,08,20,2020,20200820
73,The Bigger Picture,Lil Baby,2494311,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,08.20.20,08.20.20_073,20,08,20,2020,20200820
74,you broke me first,Tate McRae,2487286,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,08.20.20,08.20.20_074,20,08,20,2020,20200820
